Location_id,Sensor_id,State,Area,Sensor_name,Latitude,Longitude,Population_millions,Month,Asthama_Cases,Bronchitis_Cases,Heart_attacks,COPD_Cases,Neumonia_Cases,DateTimeFrom,DateTimeTo,Pollutant_value,AQI_category
5542,15192,Punjab,Civil Line,pm25 µg/m³,31.321907,75.578914,30.0,November,63000,9200,14700,4320,1440,2020-11-01,2020-12-01,93.6,Poor
5542,15192,Punjab,Civil Line,pm25 µg/m³,31.321907,75.578914,30.0,December,90000,11400,22050,6480,1200,2020-12-01,2021-01-01,65.1,Moderate
5542,14623,Punjab,Civil Line,so2 µg/m³,31.321907,75.578914,30.0,January,108000,9000,14700,4320,1200,2020-01-01,2020-02-01,8.56,Good
5542,14623,Punjab,Civil Line,so2 µg/m³,31.321907,75.578914,30.0,February,90000,8000,11760,3456,1200,2020-02-01,2020-03-01,9.34,Good
5542,14623,Punjab,Civil Line,so2 µg/m³,31.321907,75.578914,30.0,March,72000,7000,10290,3024,1440,2020-03-01,2020-04-01,11.0,Good
5542,14623,Punjab,Civil Line,so2 µg/m³,31.321907,75.578914,30.0,April,54000,5100,10290,2592,1440,2020-04-01,2020-05-01,12.8,Good
5542,14623,Punjab,Civil Line,so2 µg/m³,31.321907,75.578914,30.0,May,45000,4250,8820,2592,1440,2020-05-01,2020-06-01,420.0,Poor
5542,14623,Punjab,Civil Line,so2 µg/m³,31.321907,75.578914,30.0,June,54000,3800,8820,3024,720,2020-06-01,2020-07-01,171.0,Moderate
5542,14623,Punjab,Civil Line,so2 µg/m³,31.321907,75.578914,30.0,July,72000,3800,10290,3456,720,2020-07-01,2020-08-01,21.1,Good
5542,14623,Punjab,Civil Line,so2 µg/m³,31.321907,75.578914,30.0,August,90000,4500,11760,3456,720,2020-08-01,2020-09-01,6.79,Good
5542,14623,Punjab,Civil Line,so2 µg/m³,31.321907,75.578914,30.0,September,90000,5250,11760,3024,1440,2020-09-01,2020-10-01,9.7,Good
5542,14623,Punjab,Civil Line,so2 µg/m³,31.321907,75.578914,30.0,October,72000,7150,11760,3456,1440,2020-10-01,2020-11-01,13.6,Good
5542,14623,Punjab,Civil Line,so2 µg/m³,31.321907,75.578914,30.0,November,63000,9200,14700,4320,1440,2020-11-01,2020-12-01,19.7,Good
5542,14623,Punjab,Civil Line,so2 µg/m³,31.321907,75.578914,30.0,December,90000,11400,22050,6480,1200,2020-12-01,2021-01-01,19.9,Good
5544,14874,Punjab,Model Town,co µg/m³,30.349388,76.366642,30.0,January,108000,9000,14700,4320,1200,2020-01-01,2020-02-01,912.0,Severe
5544,14874,Punjab,Model Town,co µg/m³,30.349388,76.366642,30.0,February,90000,8000,11760,3456,1200,2020-02-01,2020-03-01,800.0,Severe
5544,14874,Punjab,Model Town,co µg/m³,30.349388,76.366642,30.0,March,72000,7000,10290,3024,1440,2020-03-01,2020-04-01,696.0,Severe
5544,14874,Punjab,Model Town,co µg/m³,30.349388,76.366642,30.0,April,54000,5100,10290,2592,1440,2020-04-01,2020-05-01,410.0,Severe
5544,14874,Punjab,Model Town,co µg/m³,30.349388,76.366642,30.0,May,45000,4250,8820,2592,1440,2020-05-01,2020-06-01,462.0,Severe
5544,14874,Punjab,Model Town,co µg/m³,30.349388,76.366642,30.0,June,54000,3800,8820,3024,720,2020-06-01,2020-07-01,613.0,Severe
5544,14874,Punjab,Model Town,co µg/m³,30.349388,76.366642,30.0,July,72000,3800,10290,3456,720,2020-07-01,2020-08-01,750.0,Severe
5544,14874,Punjab,Model Town,co µg/m³,30.349388,76.366642,30.0,August,90000,4500,11760,3456,720,2020-08-01,2020-09-01,731.0,Severe
5544,14874,Punjab,Model Town,co µg/m³,30.349388,76.366642,30.0,September,90000,5250,11760,3024,1440,2020-09-01,2020-10-01,958.0,Severe
5544,14874,Punjab,Model Town,co µg/m³,30.349388,76.366642,30.0,October,72000,7150,11760,3456,1440,2020-10-01,2020-11-01,1080.0,Severe
5544,14874,Punjab,Model Town,co µg/m³,30.349388,76.366642,30.0,November,63000,9200,14700,4320,1440,2020-11-01,2020-12-01,1420.0,Severe
5544,14874,Punjab,Model Town,co µg/m³,30.349388,76.366642,30.0,December,90000,11400,22050,6480,1200,2020-12-01,2021-01-01,1840.0,Severe
5544,14852,Punjab,Model Town,no2 µg/m³,30.349388,76.366642,30.0,January,108000,9000,14700,4320,1200,2020-01-01,2020-02-01,10.9,Good
5544,14852,Punjab,Model Town,no2 µg/m³,30.349388,76.366642,30.0,February,90000,8000,11760,3456,1200,2020-02-01,2020-03-01,6.65,Good
5544,14852,Punjab,Model Town,no2 µg/m³,30.349388,76.366642,30.0,March,72000,7000,10290,3024,1440,2020-03-01,2020-04-01,5.92,Good
5544,14852,Punjab,Model Town,no2 µg/m³,30.349388,76.366642,30.0,April,54000,5100,10290,2592,1440,2020-04-01,2020-05-01,4.24,Good
5544,14852,Punjab,Model Town,no2 µg/m³,30.349388,76.366642,30.0,May,45000,4250,8820,2592,1440,2020-05-01,2020-06-01,9.07,Good
5544,14852,Punjab,Model Town,no2 µg/m³,30.349388,76.366642,30.0,June,54000,3800,8820,3024,720,2020-06-01,2020-07-01,12.9,Good
5544,14852,Punjab,Model Town,no2 µg/m³,30.349388,76.366642,30.0,July,72000,3800,10290,3456,720,2020-07-01,2020-08-01,10.4,Good
5544,14852,Punjab,Model Town,no2 µg/m³,30.349388,76.366642,30.0,August,90000,4500,11760,3456,720,2020-08-01,2020-09-01,10.7,Good
5544,14852,Punjab,Model Town,no2 µg/m³,30.349388,76.366642,30.0,September,90000,5250,11760,3024,1440,2020-09-01,2020-10-01,16.0,Good
5544,14852,Punjab,Model Town,no2 µg/m³,30.349388,76.366642,30.0,October,72000,7150,11760,3456,1440,2020-10-01,2020-11-01,21.0,Good
5544,14852,Punjab,Model Town,no2 µg/m³,30.349388,76.366642,30.0,November,63000,9200,14700,4320,1440,2020-11-01,2020-12-01,59.5,Satisfactory
5544,14852,Punjab,Model Town,no2 µg/m³,30.349388,76.366642,30.0,December,90000,11400,22050,6480,1200,2020-12-01,2021-01-01,16.3,Good
5544,15260,Punjab,Model Town,pm10 µg/m³,30.349388,76.366642,30.0,January,108000,9000,14700,4320,1200,2020-01-01,2020-02-01,94.3,Satisfactory
5544,15260,Punjab,Model Town,pm10 µg/m³,30.349388,76.366642,30.0,February,90000,8000,11760,3456,1200,2020-02-01,2020-03-01,96.5,Satisfactory
5544,15260,Punjab,Model Town,pm10 µg/m³,30.349388,76.366642,30.0,March,72000,7000,10290,3024,1440,2020-03-01,2020-04-01,53.9,Satisfactory
5544,15260,Punjab,Model Town,pm10 µg/m³,30.349388,76.366642,30.0,April,54000,5100,10290,2592,1440,2020-04-01,2020-05-01,48.3,Good
5544,15260,Punjab,Model Town,pm10 µg/m³,30.349388,76.366642,30.0,May,45000,4250,8820,2592,1440,2020-05-01,2020-06-01,83.7,Satisfactory
5544,15260,Punjab,Model Town,pm10 µg/m³,30.349388,76.366642,30.0,June,54000,3800,8820,3024,720,2020-06-01,2020-07-01,75.6,Satisfactory
5544,15260,Punjab,Model Town,pm10 µg/m³,30.349388,76.366642,30.0,July,72000,3800,10290,3456,720,2020-07-01,2020-08-01,45.0,Good
5544,15260,Punjab,Model Town,pm10 µg/m³,30.349388,76.366642,30.0,August,90000,4500,11760,3456,720,2020-08-01,2020-09-01,31.6,Good
5544,15260,Punjab,Model Town,pm10 µg/m³,30.349388,76.366642,30.0,September,90000,5250,11760,3024,1440,2020-09-01,2020-10-01,77.1,Satisfactory
5544,15260,Punjab,Model Town,pm10 µg/m³,30.349388,76.366642,30.0,October,72000,7150,11760,3456,1440,2020-10-01,2020-11-01,167.0,Moderate
5544,15260,Punjab,Model Town,pm10 µg/m³,30.349388,76.366642,30.0,November,63000,9200,14700,4320,1440,2020-11-01,2020-12-01,192.0,Moderate
5544,15260,Punjab,Model Town,pm10 µg/m³,30.349388,76.366642,30.0,December,90000,11400,22050,6480,1200,2020-12-01,2021-01-01,171.0,Moderate
5544,15243,Punjab,Model Town,pm25 µg/m³,30.349388,76.366642,30.0,January,108000,9000,14700,4320,1200,2020-01-01,2020-02-01,49.1,Satisfactory
5544,15243,Punjab,Model Town,pm25 µg/m³,30.349388,76.366642,30.0,February,90000,8000,11760,3456,1200,2020-02-01,2020-03-01,46.1,Satisfactory
5544,15243,Punjab,Model Town,pm25 µg/m³,30.349388,76.366642,30.0,March,72000,7000,10290,3024,1440,2020-03-01,2020-04-01,22.2,Good
5544,15243,Punjab,Model Town,pm25 µg/m³,30.349388,76.366642,30.0,April,54000,5100,10290,2592,1440,2020-04-01,2020-05-01,19.1,Good
5544,15243,Punjab,Model Town,pm25 µg/m³,30.349388,76.366642,30.0,May,45000,4250,8820,2592,1440,2020-05-01,2020-06-01,32.9,Satisfactory
5544,15243,Punjab,Model Town,pm25 µg/m³,30.349388,76.366642,30.0,June,54000,3800,8820,3024,720,2020-06-01,2020-07-01,32.5,Satisfactory
5544,15243,Punjab,Model Town,pm25 µg/m³,30.349388,76.366642,30.0,July,72000,3800,10290,3456,720,2020-07-01,2020-08-01,20.2,Good
5544,15243,Punjab,Model Town,pm25 µg/m³,30.349388,76.366642,30.0,August,90000,4500,11760,3456,720,2020-08-01,2020-09-01,15.8,Good
5544,15243,Punjab,Model Town,pm25 µg/m³,30.349388,76.366642,30.0,September,90000,5250,11760,3024,1440,2020-09-01,2020-10-01,32.4,Satisfactory
5544,15243,Punjab,Model Town,pm25 µg/m³,30.349388,76.366642,30.0,October,72000,7150,11760,3456,1440,2020-10-01,2020-11-01,67.4,Moderate
5544,15243,Punjab,Model Town,pm25 µg/m³,30.349388,76.366642,30.0,November,63000,9200,14700,4320,1440,2020-11-01,2020-12-01,85.3,Moderate
5544,15243,Punjab,Model Town,pm25 µg/m³,30.349388,76.366642,30.0,December,90000,11400,22050,6480,1200,2020-12-01,2021-01-01,90.4,Poor
5544,14629,Punjab,Model Town,so2 µg/m³,30.349388,76.366642,30.0,January,108000,9000,14700,4320,1200,2020-01-01,2020-02-01,9.73,Good
5544,14629,Punjab,Model Town,so2 µg/m³,30.349388,76.366642,30.0,February,90000,8000,11760,3456,1200,2020-02-01,2020-03-01,7.98,Good
5544,14629,Punjab,Model Town,so2 µg/m³,30.349388,76.366642,30.0,March,72000,7000,10290,3024,1440,2020-03-01,2020-04-01,5.57,Good
5544,14629,Punjab,Model Town,so2 µg/m³,30.349388,76.366642,30.0,April,54000,5100,10290,2592,1440,2020-04-01,2020-05-01,5.1,Good
5544,14629,Punjab,Model Town,so2 µg/m³,30.349388,76.366642,30.0,May,45000,4250,8820,2592,1440,2020-05-01,2020-06-01,11.2,Good
5544,14629,Punjab,Model Town,so2 µg/m³,30.349388,76.366642,30.0,June,54000,3800,8820,3024,720,2020-06-01,2020-07-01,15.6,Good
5544,14629,Punjab,Model Town,so2 µg/m³,30.349388,76.366642,30.0,July,72000,3800,10290,3456,720,2020-07-01,2020-08-01,4.13,Good
5544,14629,Punjab,Model Town,so2 µg/m³,30.349388,76.366642,30.0,August,90000,4500,11760,3456,720,2020-08-01,2020-09-01,4.86,Good
5544,14629,Punjab,Model Town,so2 µg/m³,30.349388,76.366642,30.0,September,90000,5250,11760,3024,1440,2020-09-01,2020-10-01,3.66,Good
5544,14629,Punjab,Model Town,so2 µg/m³,30.349388,76.366642,30.0,October,72000,7150,11760,3456,1440,2020-10-01,2020-11-01,7.43,Good
5544,14629,Punjab,Model Town,so2 µg/m³,30.349388,76.366642,30.0,November,63000,9200,14700,4320,1440,2020-11-01,2020-12-01,9.9,Good
5544,14629,Punjab,Model Town,so2 µg/m³,30.349388,76.366642,30.0,December,90000,11400,22050,6480,1200,2020-12-01,2021-01-01,8.23,Good
5551,15062,Punjab,Golden Temple,co µg/m³,31.62,74.876512,30.0,January,108000,9000,14700,4320,1200,2020-01-01,2020-02-01,627.0,Severe
5551,15062,Punjab,Golden Temple,co µg/m³,31.62,74.876512,30.0,February,90000,8000,11760,3456,1200,2020-02-01,2020-03-01,689.0,Severe
5551,15062,Punjab,Golden Temple,co µg/m³,31.62,74.876512,30.0,March,72000,7000,10290,3024,1440,2020-03-01,2020-04-01,738.0,Severe
5551,15062,Punjab,Golden Temple,co µg/m³,31.62,74.876512,30.0,April,54000,5100,10290,2592,1440,2020-04-01,2020-05-01,747.0,Severe
5551,15062,Punjab,Golden Temple,co µg/m³,31.62,74.876512,30.0,May,45000,4250,8820,2592,1440,2020-05-01,2020-06-01,719.0,Severe
5551,15062,Punjab,Golden Temple,co µg/m³,31.62,74.876512,30.0,June,54000,3800,8820,3024,720,2020-06-01,2020-07-01,672.0,Severe
5551,15062,Punjab,Golden Temple,co µg/m³,31.62,74.876512,30.0,July,72000,3800,10290,3456,720,2020-07-01,2020-08-01,597.0,Severe
5551,15062,Punjab,Golden Temple,co µg/m³,31.62,74.876512,30.0,August,90000,4500,11760,3456,720,2020-08-01,2020-09-01,284.0,Severe
5551,15062,Punjab,Golden Temple,co µg/m³,31.62,74.876512,30.0,September,90000,5250,11760,3024,1440,2020-09-01,2020-10-01,288.0,Severe
5551,15062,Punjab,Golden Temple,co µg/m³,31.62,74.876512,30.0,October,72000,7150,11760,3456,1440,2020-10-01,2020-11-01,368.0,Severe
5551,15062,Punjab,Golden Temple,co µg/m³,31.62,74.876512,30.0,November,63000,9200,14700,4320,1440,2020-11-01,2020-12-01,607.0,Severe
5551,15062,Punjab,Golden Temple,co µg/m³,31.62,74.876512,30.0,December,90000,11400,22050,6480,1200,2020-12-01,2021-01-01,497.0,Severe
5551,15067,Punjab,Golden Temple,no2 µg/m³,31.62,74.876512,30.0,January,108000,9000,14700,4320,1200,2020-01-01,2020-02-01,10.0,Good
5551,15067,Punjab,Golden Temple,no2 µg/m³,31.62,74.876512,30.0,February,90000,8000,11760,3456,1200,2020-02-01,2020-03-01,15.2,Good
5551,15067,Punjab,Golden Temple,no2 µg/m³,31.62,74.876512,30.0,March,72000,7000,10290,3024,1440,2020-03-01,2020-04-01,11.5,Good
5551,15067,Punjab,Golden Temple,no2 µg/m³,31.62,74.876512,30.0,April,54000,5100,10290,2592,1440,2020-04-01,2020-05-01,14.4,Good
5551,15067,Punjab,Golden Temple,no2 µg/m³,31.62,74.876512,30.0,May,45000,4250,8820,2592,1440,2020-05-01,2020-06-01,14.6,Good
5551,15067,Punjab,Golden Temple,no2 µg/m³,31.62,74.876512,30.0,June,54000,3800,8820,3024,720,2020-06-01,2020-07-01,17.6,Good
5551,15067,Punjab,Golden Temple,no2 µg/m³,31.62,74.876512,30.0,July,72000,3800,10290,3456,720,2020-07-01,2020-08-01,16.9,Good
5551,15067,Punjab,Golden Temple,no2 µg/m³,31.62,74.876512,30.0,August,90000,4500,11760,3456,720,2020-08-01,2020-09-01,8.91,Good
5551,15067,Punjab,Golden Temple,no2 µg/m³,31.62,74.876512,30.0,September,90000,5250,11760,3024,1440,2020-09-01,2020-10-01,101.0,Moderate
5551,15067,Punjab,Golden Temple,no2 µg/m³,31.62,74.876512,30.0,October,72000,7150,11760,3456,1440,2020-10-01,2020-11-01,23.4,Good
5551,15067,Punjab,Golden Temple,no2 µg/m³,31.62,74.876512,30.0,November,63000,9200,14700,4320,1440,2020-11-01,2020-12-01,13.9,Good
5551,15067,Punjab,Golden Temple,no2 µg/m³,31.62,74.876512,30.0,December,90000,11400,22050,6480,1200,2020-12-01,2021-01-01,26.2,Good
5551,15083,Punjab,Golden Temple,pm10 µg/m³,31.62,74.876512,30.0,January,108000,9000,14700,4320,1200,2020-01-01,2020-02-01,85.9,Satisfactory
5551,15083,Punjab,Golden Temple,pm10 µg/m³,31.62,74.876512,30.0,February,90000,8000,11760,3456,1200,2020-02-01,2020-03-01,130.0,Moderate
5551,15083,Punjab,Golden Temple,pm10 µg/m³,31.62,74.876512,30.0,March,72000,7000,10290,3024,1440,2020-03-01,2020-04-01,84.1,Satisfactory
5551,15083,Punjab,Golden Temple,pm10 µg/m³,31.62,74.876512,30.0,April,54000,5100,10290,2592,1440,2020-04-01,2020-05-01,55.2,Satisfactory
5551,15083,Punjab,Golden Temple,pm10 µg/m³,31.62,74.876512,30.0,May,45000,4250,8820,2592,1440,2020-05-01,2020-06-01,71.4,Satisfactory
5551,15083,Punjab,Golden Temple,pm10 µg/m³,31.62,74.876512,30.0,June,54000,3800,8820,3024,720,2020-06-01,2020-07-01,176.0,Moderate
5551,15083,Punjab,Golden Temple,pm10 µg/m³,31.62,74.876512,30.0,July,72000,3800,10290,3456,720,2020-07-01,2020-08-01,57.5,Satisfactory
5551,15083,Punjab,Golden Temple,pm10 µg/m³,31.62,74.876512,30.0,August,90000,4500,11760,3456,720,2020-08-01,2020-09-01,87.5,Satisfactory
5551,15083,Punjab,Golden Temple,pm10 µg/m³,31.62,74.876512,30.0,September,90000,5250,11760,3024,1440,2020-09-01,2020-10-01,77.2,Satisfactory
5551,15083,Punjab,Golden Temple,pm10 µg/m³,31.62,74.876512,30.0,October,72000,7150,11760,3456,1440,2020-10-01,2020-11-01,206.0,Moderate
5551,15083,Punjab,Golden Temple,pm10 µg/m³,31.62,74.876512,30.0,November,63000,9200,14700,4320,1440,2020-11-01,2020-12-01,174.0,Moderate
5551,15083,Punjab,Golden Temple,pm10 µg/m³,31.62,74.876512,30.0,December,90000,11400,22050,6480,1200,2020-12-01,2021-01-01,120.0,Moderate
5551,15088,Punjab,Golden Temple,pm25 µg/m³,31.62,74.876512,30.0,January,108000,9000,14700,4320,1200,2020-01-01,2020-02-01,50.9,Satisfactory
5551,15088,Punjab,Golden Temple,pm25 µg/m³,31.62,74.876512,30.0,February,90000,8000,11760,3456,1200,2020-02-01,2020-03-01,84.8,Moderate
5551,15088,Punjab,Golden Temple,pm25 µg/m³,31.62,74.876512,30.0,March,72000,7000,10290,3024,1440,2020-03-01,2020-04-01,27.5,Good
5551,15088,Punjab,Golden Temple,pm25 µg/m³,31.62,74.876512,30.0,April,54000,5100,10290,2592,1440,2020-04-01,2020-05-01,18.9,Good
5551,15088,Punjab,Golden Temple,pm25 µg/m³,31.62,74.876512,30.0,May,45000,4250,8820,2592,1440,2020-05-01,2020-06-01,35.0,Satisfactory
5551,15088,Punjab,Golden Temple,pm25 µg/m³,31.62,74.876512,30.0,June,54000,3800,8820,3024,720,2020-06-01,2020-07-01,38.0,Satisfactory
5551,15088,Punjab,Golden Temple,pm25 µg/m³,31.62,74.876512,30.0,July,72000,3800,10290,3456,720,2020-07-01,2020-08-01,25.6,Good
5551,15088,Punjab,Golden Temple,pm25 µg/m³,31.62,74.876512,30.0,August,90000,4500,11760,3456,720,2020-08-01,2020-09-01,24.6,Good
5551,15088,Punjab,Golden Temple,pm25 µg/m³,31.62,74.876512,30.0,September,90000,5250,11760,3024,1440,2020-09-01,2020-10-01,41.0,Satisfactory
5551,15088,Punjab,Golden Temple,pm25 µg/m³,31.62,74.876512,30.0,October,72000,7150,11760,3456,1440,2020-10-01,2020-11-01,75.1,Moderate
5551,15088,Punjab,Golden Temple,pm25 µg/m³,31.62,74.876512,30.0,November,63000,9200,14700,4320,1440,2020-11-01,2020-12-01,92.6,Poor
5551,15088,Punjab,Golden Temple,pm25 µg/m³,31.62,74.876512,30.0,December,90000,11400,22050,6480,1200,2020-12-01,2021-01-01,65.4,Moderate
5551,15108,Punjab,Golden Temple,so2 µg/m³,31.62,74.876512,30.0,January,108000,9000,14700,4320,1200,2020-01-01,2020-02-01,9.37,Good
5551,15108,Punjab,Golden Temple,so2 µg/m³,31.62,74.876512,30.0,February,90000,8000,11760,3456,1200,2020-02-01,2020-03-01,9.68,Good
5551,15108,Punjab,Golden Temple,so2 µg/m³,31.62,74.876512,30.0,March,72000,7000,10290,3024,1440,2020-03-01,2020-04-01,11.3,Good
5551,15108,Punjab,Golden Temple,so2 µg/m³,31.62,74.876512,30.0,April,54000,5100,10290,2592,1440,2020-04-01,2020-05-01,8.23,Good
5551,15108,Punjab,Golden Temple,so2 µg/m³,31.62,74.876512,30.0,May,45000,4250,8820,2592,1440,2020-05-01,2020-06-01,13.6,Good
5551,15108,Punjab,Golden Temple,so2 µg/m³,31.62,74.876512,30.0,June,54000,3800,8820,3024,720,2020-06-01,2020-07-01,8.85,Good
5551,15108,Punjab,Golden Temple,so2 µg/m³,31.62,74.876512,30.0,July,72000,3800,10290,3456,720,2020-07-01,2020-08-01,5.38,Good
5551,15108,Punjab,Golden Temple,so2 µg/m³,31.62,74.876512,30.0,August,90000,4500,11760,3456,720,2020-08-01,2020-09-01,6.44,Good
5551,15108,Punjab,Golden Temple,so2 µg/m³,31.62,74.876512,30.0,September,90000,5250,11760,3024,1440,2020-09-01,2020-10-01,9.79,Good
5551,15108,Punjab,Golden Temple,so2 µg/m³,31.62,74.876512,30.0,October,72000,7150,11760,3456,1440,2020-10-01,2020-11-01,13.5,Good
5551,15108,Punjab,Golden Temple,so2 µg/m³,31.62,74.876512,30.0,November,63000,9200,14700,4320,1440,2020-11-01,2020-12-01,12.5,Good
5551,15108,Punjab,Golden Temple,so2 µg/m³,31.62,74.876512,30.0,December,90000,11400,22050,6480,1200,2020-12-01,2021-01-01,5.71,Good
5569,14832,Punjab,Punjab Agricultural University,co µg/m³,30.9028,75.8086,30.0,January,108000,9000,14700,4320,1200,2020-01-01,2020-02-01,347.0,Severe
5569,14832,Punjab,Punjab Agricultural University,co µg/m³,30.9028,75.8086,30.0,February,90000,8000,11760,3456,1200,2020-02-01,2020-03-01,569.0,Severe
5569,14832,Punjab,Punjab Agricultural University,co µg/m³,30.9028,75.8086,30.0,March,72000,7000,10290,3024,1440,2020-03-01,2020-04-01,389.0,Severe
5569,14832,Punjab,Punjab Agricultural University,co µg/m³,30.9028,75.8086,30.0,April,54000,5100,10290,2592,1440,2020-04-01,2020-05-01,220.0,Severe
5569,14832,Punjab,Punjab Agricultural University,co µg/m³,30.9028,75.8086,30.0,May,45000,4250,8820,2592,1440,2020-05-01,2020-06-01,326.0,Severe
5569,14832,Punjab,Punjab Agricultural University,co µg/m³,30.9028,75.8086,30.0,June,54000,3800,8820,3024,720,2020-06-01,2020-07-01,284.0,Severe
5569,14832,Punjab,Punjab Agricultural University,co µg/m³,30.9028,75.8086,30.0,July,72000,3800,10290,3456,720,2020-07-01,2020-08-01,200.0,Severe
5569,14832,Punjab,Punjab Agricultural University,co µg/m³,30.9028,75.8086,30.0,August,90000,4500,11760,3456,720,2020-08-01,2020-09-01,227.0,Severe
5569,14832,Punjab,Punjab Agricultural University,co µg/m³,30.9028,75.8086,30.0,September,90000,5250,11760,3024,1440,2020-09-01,2020-10-01,430.0,Severe
5569,14832,Punjab,Punjab Agricultural University,co µg/m³,30.9028,75.8086,30.0,October,72000,7150,11760,3456,1440,2020-10-01,2020-11-01,498.0,Severe
5569,14832,Punjab,Punjab Agricultural University,co µg/m³,30.9028,75.8086,30.0,November,63000,9200,14700,4320,1440,2020-11-01,2020-12-01,669.0,Severe
5569,14832,Punjab,Punjab Agricultural University,co µg/m³,30.9028,75.8086,30.0,December,90000,11400,22050,6480,1200,2020-12-01,2021-01-01,590.0,Severe
5569,14831,Punjab,Punjab Agricultural University,no2 µg/m³,30.9028,75.8086,30.0,January,108000,9000,14700,4320,1200,2020-01-01,2020-02-01,25.0,Good
5569,14831,Punjab,Punjab Agricultural University,no2 µg/m³,30.9028,75.8086,30.0,February,90000,8000,11760,3456,1200,2020-02-01,2020-03-01,29.9,Good
5569,14831,Punjab,Punjab Agricultural University,no2 µg/m³,30.9028,75.8086,30.0,March,72000,7000,10290,3024,1440,2020-03-01,2020-04-01,47.3,Satisfactory
5569,14831,Punjab,Punjab Agricultural University,no2 µg/m³,30.9028,75.8086,30.0,April,54000,5100,10290,2592,1440,2020-04-01,2020-05-01,23.8,Good
5569,14831,Punjab,Punjab Agricultural University,no2 µg/m³,30.9028,75.8086,30.0,May,45000,4250,8820,2592,1440,2020-05-01,2020-06-01,38.4,Good
5569,14831,Punjab,Punjab Agricultural University,no2 µg/m³,30.9028,75.8086,30.0,June,54000,3800,8820,3024,720,2020-06-01,2020-07-01,19.0,Good
5569,14831,Punjab,Punjab Agricultural University,no2 µg/m³,30.9028,75.8086,30.0,July,72000,3800,10290,3456,720,2020-07-01,2020-08-01,27.4,Good
5569,14831,Punjab,Punjab Agricultural University,no2 µg/m³,30.9028,75.8086,30.0,August,90000,4500,11760,3456,720,2020-08-01,2020-09-01,29.5,Good
5569,14831,Punjab,Punjab Agricultural University,no2 µg/m³,30.9028,75.8086,30.0,September,90000,5250,11760,3024,1440,2020-09-01,2020-10-01,15.9,Good
5569,14831,Punjab,Punjab Agricultural University,no2 µg/m³,30.9028,75.8086,30.0,October,72000,7150,11760,3456,1440,2020-10-01,2020-11-01,24.6,Good
5569,14831,Punjab,Punjab Agricultural University,no2 µg/m³,30.9028,75.8086,30.0,November,63000,9200,14700,4320,1440,2020-11-01,2020-12-01,29.2,Good
5569,14831,Punjab,Punjab Agricultural University,no2 µg/m³,30.9028,75.8086,30.0,December,90000,11400,22050,6480,1200,2020-12-01,2021-01-01,24.2,Good
5569,14827,Punjab,Punjab Agricultural University,pm10 µg/m³,30.9028,75.8086,30.0,January,108000,9000,14700,4320,1200,2020-01-01,2020-02-01,88.4,Satisfactory
5569,14827,Punjab,Punjab Agricultural University,pm10 µg/m³,30.9028,75.8086,30.0,February,90000,8000,11760,3456,1200,2020-02-01,2020-03-01,101.0,Moderate
5569,14827,Punjab,Punjab Agricultural University,pm10 µg/m³,30.9028,75.8086,30.0,March,72000,7000,10290,3024,1440,2020-03-01,2020-04-01,61.0,Satisfactory
5569,14827,Punjab,Punjab Agricultural University,pm10 µg/m³,30.9028,75.8086,30.0,April,54000,5100,10290,2592,1440,2020-04-01,2020-05-01,43.3,Good
5569,14827,Punjab,Punjab Agricultural University,pm10 µg/m³,30.9028,75.8086,30.0,May,45000,4250,8820,2592,1440,2020-05-01,2020-06-01,77.7,Satisfactory
5569,14827,Punjab,Punjab Agricultural University,pm10 µg/m³,30.9028,75.8086,30.0,June,54000,3800,8820,3024,720,2020-06-01,2020-07-01,86.4,Satisfactory
5569,14827,Punjab,Punjab Agricultural University,pm10 µg/m³,30.9028,75.8086,30.0,July,72000,3800,10290,3456,720,2020-07-01,2020-08-01,78.0,Satisfactory
5569,14827,Punjab,Punjab Agricultural University,pm10 µg/m³,30.9028,75.8086,30.0,August,90000,4500,11760,3456,720,2020-08-01,2020-09-01,25.0,Good
5569,14827,Punjab,Punjab Agricultural University,pm10 µg/m³,30.9028,75.8086,30.0,September,90000,5250,11760,3024,1440,2020-09-01,2020-10-01,72.2,Satisfactory
5569,14827,Punjab,Punjab Agricultural University,pm10 µg/m³,30.9028,75.8086,30.0,October,72000,7150,11760,3456,1440,2020-10-01,2020-11-01,146.0,Moderate
5569,14827,Punjab,Punjab Agricultural University,pm10 µg/m³,30.9028,75.8086,30.0,November,63000,9200,14700,4320,1440,2020-11-01,2020-12-01,176.0,Moderate
5569,14827,Punjab,Punjab Agricultural University,pm10 µg/m³,30.9028,75.8086,30.0,December,90000,11400,22050,6480,1200,2020-12-01,2021-01-01,140.0,Moderate
5569,14826,Punjab,Punjab Agricultural University,pm25 µg/m³,30.9028,75.8086,30.0,January,108000,9000,14700,4320,1200,2020-01-01,2020-02-01,43.9,Satisfactory
5569,14826,Punjab,Punjab Agricultural University,pm25 µg/m³,30.9028,75.8086,30.0,February,90000,8000,11760,3456,1200,2020-02-01,2020-03-01,48.5,Satisfactory
5569,14826,Punjab,Punjab Agricultural University,pm25 µg/m³,30.9028,75.8086,30.0,March,72000,7000,10290,3024,1440,2020-03-01,2020-04-01,28.0,Good
5569,14826,Punjab,Punjab Agricultural University,pm25 µg/m³,30.9028,75.8086,30.0,April,54000,5100,10290,2592,1440,2020-04-01,2020-05-01,19.9,Good
